Id,name,category,description,lat,long,year,money_raised
52cdef7e4bab8bd67529b851,FTRANS,software,Financial Software Provider,33.7761977,-84.385257,2003,$14.1M
52cdef7e4bab8bd67529b85b,medpex,ecommerce,Online Apotheke,49.4782559,8.4206085,2005,$0
52cdef7e4bab8bd67529b860,Violet Enterprise Solutions,enterprise,Software Developer,1.2863555,103.8541496,2007,$0
52cdef7e4bab8bd67529b861,Bombadil Publishing,other,youth to youth publishing house,59.5068147,14.9716018,2007,$0
52cdef7e4bab8bd67529b862,itEANz,software,SAP,12.9332419,77.6295577,2006,$0
52cdef7e4bab8bd67529b867,Gameleaper,games_video,Used video game marketplace,32.8270045,-96.8432224,2009,$0
52cdef7e4bab8bd67529b866,Ayax Systems,web,"online decision-making tools, analytics",33.872521,-118.373687,2008,$0
52cdef7e4bab8bd67529b86e,Oyster Digital Media,other,In-Store Digital Merchandising,40.738495,-73.9954473,2007,$0
52cdef7e4bab8bd67529b86f,Indiconews,web,Civic media news,51.2772689,1.0805173,2007,$0
52cdef7e4bab8bd67529b87f,Greenbookings,other,Sustainable travel company,52.2866152,5.195153,2007,$0
52cdef7e4bab8bd67529b879,eG Innovations,software,Performance Management for Next Gen IT,40.565015,-74.328206,2001,$0
52cdef7e4bab8bd67529b879,eG Innovations,software,Performance Management for Next Gen IT,1.2791449,103.8440888,2001,$0
52cdef7e4bab8bd67529b885,Alkali Media,mobile,Mobile App Development Startup,39.951639,-75.163808,2008,$0
52cdef7e4bab8bd67529b887,TrialX,web,Enabling Patients to Find New Treatments,40.7277434,-73.9893359,2008,$0
52cdef7e4bab8bd67529b896,Catchafire,web,Changing the way people volunteer.,40.746417,-73.983171,2009,$400k
52cdef7e4bab8bd67529b899,Ingeniux,enterprise,Web and social content management,47.6146338,-122.3408187,1999,$0
52cdef7e4bab8bd67529b8a2,Ayima,search,SEO Consultancy,51.5211504,-0.1036021,2007,$0
52cdef7e4bab8bd67529b8a2,Ayima,search,SEO Consultancy,35.8691474,-78.6395667,2007,$0
52cdef7e4bab8bd67529b894,Rentricity,cleantech,Waste Water-to-Power,40.7917182,-73.9800645,2003,$0
52cdef7e4bab8bd67529b8a4,Dinahosting,network_hosting,Web hosting provider,42.8881883,-8.5470476,2000,$0
52cdef7e4bab8bd67529b8a5,W3 Business Advisors,consulting,Internet Business Brokers,41.8842919,-87.6245237,2006,$0
52cdef7e4bab8bd67529b8a7,Ikanos,enterprise,Broadband Chip Manufacturer,37.4734314,-121.9417078,2009,$42M
52cdef7e4bab8bd67529b8aa,quoobs,web,"social, local, mobile services",52.5189904,13.4663753,2009,$0
52cdef7e4bab8bd67529b8ad,Slide Scanning Pros,,35mm Slide Scanning,44.0630062,-123.026046,2008,$0
52cdef7e4bab8bd67529b8b3,Key Information Systems,enterprise,technology company,34.178755,-118.602027,1999,$0
52cdef7e4bab8bd67529b8b3,Key Information Systems,enterprise,technology company,37.870314,-122.502986,1999,$0
52cdef7e4bab8bd67529b8b3,Key Information Systems,enterprise,technology company,33.481975,-112.074447,1999,$0
52cdef7e4bab8bd67529b8b3,Key Information Systems,enterprise,technology company,33.670861,-117.864886,1999,$0
52cdef7e4bab8bd67529b8b9,TikiWade,web,free local classifieds,45.040276,-93.442929,2008,$0
52cdef7e4bab8bd67529b8bb,Hayen Company,games_video,Social Media Marketing,34.019114,-81.004871,2011,$0
52cdef7e4bab8bd67529b8be,1calendar,software,Personalized autoupdated calendar system,55.6770321,12.5751278,2009,$40k
52cdef7e4bab8bd67529b8be,1calendar,software,Personalized autoupdated calendar system,55.6802318,12.524884,2009,$40k
52cdef7e4bab8bd67529b8cb,Acotis Jewellery,other,passionate about jewellery,52.597341,-2.171023,2000,$0
52cdef7e4bab8bd67529b8cc,Bamboudesign,mobile,High-End Mobile App Design & Development,37.775087,-122.415199,2008,$0
52cdef7e4bab8bd67529b8c8,Ipanema Technologies,software,,48.7947724,2.2750813,1999,$7M
52cdef7e4bab8bd67529b8c8,Ipanema Technologies,software,,42.3917693,-71.2576246,1999,$7M
52cdef7e4bab8bd67529b8e8,printium,enterprise,Global Publishing Platform,52.4055581,13.0673441,2009,$0
52cdef7e4bab8bd67529b8ef,Belighted,web,We build belightful web applications.,50.6713314,4.6102492,2008,$0
52cdef7e4bab8bd67529b8db,Busca Corp,games_video,Spanish-speaking Entertainment Network,32.841791,-117.274602,2007,$5M
52cdef7e4bab8bd67529b8db,Busca Corp,games_video,Spanish-speaking Entertainment Network,32.5217442,-117.0274947,2007,$5M
52cdef7e4bab8bd67529b8db,Busca Corp,games_video,Spanish-speaking Entertainment Network,19.4164309,-99.1651395,2007,$5M
52cdef7e4bab8bd67529b8f0,Centralis,consulting,"Usability Testing, User Interface Design",42.0644028,-87.7135479,2001,$0
52cdef7e4bab8bd67529b8ed,"Websystems, inc",software,Online Collaboration Software,46.8431654,-71.290099,2001,$0
52cdef7e4bab8bd67529b8f5,PB Strategic Consultancy,mobile,Mobile Consultancy,37.7581148,-122.4184108,1999,$0
52cdef7e4bab8bd67529b8ee,edelight,ecommerce,edelight social shopping,48.7710311,9.1791331,2006,$0
52cdef7e4bab8bd67529b8fb,Dialogix,other,Social Media Monitoring Application,-27.454388,153.030228,2008,$0
52cdef7e4bab8bd67529b8d0,Milo,web,Local Shopping,37.444531,-122.163352,2008,$4.95M
52cdef7e4bab8bd67529b8fd,Red Engineering Design,consulting,Building Services Engineers,51.5234209,-0.1398614,2004,$0
52cdef7e4bab8bd67529b8fe,YesFreelance,ecommerce,Online Freelance Staffing Marketplace,41.8819283,-87.6445473,2009,$0
52cdef7e4bab8bd67529b901,Pinpointe,enterprise,On-Demand Marketing Automation,37.361524,-121.948591,2008,$0
52cdef7e4bab8bd67529b900,ZaaBiz Pty Ltd,web,Business networking Australia,-33.806371,150.923345,2007,$0
52cdef7e4bab8bd67529b906,RURO,biotech,Advance Software for Modern Laboratories,39.4142,-77.4105,2007,$0
52cdef7e4bab8bd67529b90c,iLoop Mobile,advertising,Mobile Marketing Platform,37.3345106,-121.8913471,2004,$0
52cdef7e4bab8bd67529b916,Hiploose Global Solutions,search,Search engine management,35.714942,-78.649521,2008,$0
52cdef7e4bab8bd67529b916,Hiploose Global Solutions,search,Search engine management,39.333799,-76.548606,2008,$0
52cdef7e4bab8bd67529b917,GigTide,software,Online Resume Builder,32.749789,-117.1676501,2007,$0
52cdef7e4bab8bd67529b911,Metreos Corporation,software,IP Telephony Development Tools,30.2350399,-97.8001299,2001,$4.36M
52cdef7e4bab8bd67529b919,Birst,enterprise,Enterprise-Caliber BI,37.789471,-122.404113,2004,$64M
52cdef7e4bab8bd67529b918,Active Endpoints,enterprise,visual orchestration systems,42.389781,-71.239247,2003,$22.5M
52cdef7e4bab8bd67529b925,eLayaway,ecommerce,Layaway Payment Processor,30.484619,-84.151101,2005,$0
52cdef7e4bab8bd67529b932,all140,web,Real Time News,48.2114213,16.3736319,2009,$0
52cdef7e4bab8bd67529b92d,BIT TV,games_video,Live Video Streaming,45.488419,-122.642156,2009,$0
52cdef7e4bab8bd67529b93f,Control Group,consulting,app dev and infrastructure consultants,40.7124151,-74.007767,2001,$0
52cdef7e4bab8bd67529b94a,HariOmTechnologies,software,web development & design,23.2771102,77.4589032,2008,$0
52cdef7e4bab8bd67529b945,AlphaPoint Technology,software,Visual IT Asset Management,27.3858,-82.423,2009,$0
52cdef7e4bab8bd67529b954,Ratio Interactive,software,Web Application Development,47.5998944,-122.3328866,2005,$0
52cdef7e4bab8bd67529b95f,Buildify,consulting,Corporate Blogging Services,37.4484914,-122.1802812,2008,$0
52cdef7e4bab8bd67529b960,Onthegig,software,Get Gigs & Keep Them. ,39.9493801,-75.145782,2006,$0
52cdef7e4bab8bd67529b968,Sandbox Software Solutions,web,Custom software web development,43.5471797,-80.2503319,2004,$0
52cdef7e4bab8bd67529b966,PERCUSSA,hardware,tangible interface technology designers,50.9228106,3.9712962,2004,$0
52cdef7e4bab8bd67529b963,Distimo,mobile,Solving the App Puzzle,52.0848526,5.1682449,2009,$0
52cdef7e4bab8bd67529b96a,hooolp,search,live music events database band-box,49.9548993,11.5778387,2007,$0
52cdef7e4bab8bd67529b96d,GroupieGuide,web,Free Group Website,47.6042792,-122.3374372,2008,$0
52cdef7e4bab8bd67529b973,Ahlera,public_relations,Web design and development,-34.8910198,-56.1702161,2008,$0
52cdef7e4bab8bd67529b97c,Bvocalized,mobile,Voice Search Virtual Assistance ,49.256745,-122.8856305,2008,$0
52cdef7e4bab8bd67529b97e,Bloo,mobile,Location based web services,59.3494046,18.073094,2008,$0
52cdef7e4bab8bd67529b97b,Kidlandia,web,,37.8017938,-122.4043215,2008,$3.23M
52cdef7e4bab8bd67529b983,Chirbit,web,share your audio easily,33.791726,-84.338044,2008,$0
52cdef7e4bab8bd67529b985,NextMark,software,Marketing Technology,43.689508,-72.270885,1999,$0
52cdef7e4bab8bd67529b986,LendingKarma,legal,Online person-to-person lending,37.7753,-122.4186,2009,$0
52cdef7e4bab8bd67529b98b,Dicole,software,Social media platforms & consulting,60.1708429,24.9279339,1999,$0
52cdef7e4bab8bd67529b98a,Tomoye Community Software,software,Enterprise Community Software,45.4251425,-75.7179807,2001,$0
52cdef7e4bab8bd67529b98a,Tomoye Community Software,software,Enterprise Community Software,38.902825,-77.032979,2001,$0
52cdef7e4bab8bd67529b991,Muncom,ecommerce,Free online stores builder,47.436988,-122.215892,2006,$0
52cdef7e4bab8bd67529b997,Clickfree,software,Automatic Backup Software,43.8561433,-79.3890223,2005,$0
52cdef7e4bab8bd67529b995,Symform,network_hosting,Online Backup Services,47.6452085,-122.3477735,2007,$19.5M
52cdef7e4bab8bd67529b99f,Bimserver,software,building information modelserver,52.0782886,4.313685,2008,$0
52cdef7e4bab8bd67529b9a0,FinderMonkey,search,People location specialists,53.752225,-1.522118,2007,$0
52cdef7e4bab8bd67529b9aa,BigSpire Technologies,ecommerce,Web Design and Development,13.060416,80.249634,2009,$0
52cdef7e4bab8bd67529b99e,SeeWhy,analytics,Website Coversion Enhancing Software,42.675142,-71.1472132,2003,$16M
52cdef7e4bab8bd67529b9ae,GMA Grading,other,Baseball Card Grading,28.172468,-82.568494,2000,$0
52cdef7e4bab8bd67529b9b5,Delivr,advertising,QR Code & NFC Management and Tracking ,40.756054,-73.986951,2009,$0
52cdef7e4bab8bd67529b9b6,Frupee,web,DIY Social Networking Software,28.1242277,-82.5023314,2007,$0
52cdef7e4bab8bd67529b9b8,AppStoreHQ,mobile,Mobile Application Search and Discovery,47.6447802,-122.325878,2009,$0
52cdef7e4bab8bd67529b9b7,Krumlr,web,Social Bookmarking with Twitter,33.780472,-84.256139,2008,$0
52cdef7e4bab8bd67529b9b9,"MetaGeek, LLC",software,Spectrum Analyzer Solutions,43.608974,-116.308755,2005,$0
52cdef7e4bab8bd67529b9be,Invenergy,cleantech,Wind farms,41.8819098,-87.6367792,2001,$459M
52cdef7e4bab8bd67529b9bd,Solyndra,manufacturing,Solar installation maker,37.4757209,-121.9317123,2005,$1.77B
52cdef7e4bab8bd67529b9c4,PaperSports,web,Fantasy Sports for Money,36.133354,-95.975663,2008,$0
52cdef7e4bab8bd67529b9c1,Elevance Renewable Sciences,cleantech,Chemical Company,41.6750038,-88.0642145,2007,$294M
52cdef7e4bab8bd67529b9c7,Motor Creative Marketing,advertising,creative marketing strategies,33.427397,-117.613865,2002,$0
52cdef7e4bab8bd67529b9cb,ConferenceSuite,public_relations,Conference Service Provider,32.953441,-117.230732,2007,$0
52cdef7e4bab8bd67529b9ce,iPOTT Softech India Private Limited,software,Software Serach Company,12.9959332,77.6102811,2005,$0
52cdef7e4bab8bd67529b9c2,Recyclebank,cleantech,Incentive based recycling program,40.7310476,-74.0078134,2004,$85.1M
52cdef7e4bab8bd67529b9c9,GoGoPin,web,Online Content Creation,47.8211634,-122.3182683,2007,$800k
52cdef7e4bab8bd67529b9d3,ParkSlide,enterprise,No software video conferencing,-37.843183,144.938697,2007,$0
52cdef7e4bab8bd67529b9d3,ParkSlide,enterprise,No software video conferencing,-33.3970827,115.7772297,2007,$0
52cdef7e4bab8bd67529b9db,Pixel Vivant,software,Web development agency,48.6276289,-1.9856858,2005,$0
52cdef7e4bab8bd67529b9d8,Me!Box Media,enterprise,Interactive Online Video,39.767016,-86.156255,2008,$500k
52cdef7e4bab8bd67529b9d8,Me!Box Media,enterprise,Interactive Online Video,41.879535,-87.624333,2008,$500k
52cdef7e4bab8bd67529b9da,Finagle,web,,36.139428,-86.794246,2005,$0
52cdef7e4bab8bd67529b9d1,textPlus,mobile,Creators of textPlus,33.984469,-118.43679,2007,$46.3M
52cdef7e4bab8bd67529b9e3,BridgeLux,manufacturing,LED Chip Company,37.371138,-121.998365,2002,$222M
52cdef7e4bab8bd67529b9f8,Pressitt,network_hosting,Social Media News Release service,50.732295,-1.818289,2009,$0
52cdef7e4bab8bd67529b9fb,Paydro,software,Event sales management and fulfillment,52.3646031,4.8926966,2008,$0
52cdef7e4bab8bd67529ba01,Valid8,software,Telecoms Testing Solutions,42.4963399,-71.1267002,2002,$0
52cdef7e4bab8bd67529b9ff,inQbation,web,Web design and development,38.9552797,-77.3381855,2007,$0
52cdef7e4bab8bd67529b9ff,inQbation,web,Web design and development,3.4233155,-76.5245361,2007,$0
52cdef7e4bab8bd67529ba03,SearchForecast,search,Content Traffic Solutions,37.44931,-122.160011,2004,$0
52cdef7e4bab8bd67529b9e7,drchrono,medical,Bringing iPads to Healthcare,37.4202074,-122.0933053,2009,$4.13M
52cdef7e4bab8bd67529ba0b,FireRock Research,other,Equity Research ,47.6051695,-122.3305597,2007,$0
52cdef7e4bab8bd67529ba0a,ProXiti,advertising,1st French Hyperlocal News Network,49.1347976,6.3023097,2007,$0
52cdef7e4bab8bd67529ba07,NetRetail Holding,finance,Internet Retailing,52.3435239,4.866857,2000,$53.4M
52cdef7e4bab8bd67529ba0e,Idhasoft,enterprise,IT Service Provider,33.9660312,-84.2233569,2006,$30M
52cdef7e4bab8bd67529ba10,ExteNet Systems,network_hosting,Wireless Network Infrastructure,41.8089007,-88.1132884,2003,$156M
52cdef7e4bab8bd67529ba0f,Fulcrum Microsystems,semiconductor,Ethernet Switch Vendor,34.1411985,-118.7040908,2000,$81M
52cdef7e4bab8bd67529ba16,CubeTree,enterprise,On demand Collaboration Suite,37.487259,-122.232217,2008,$11.5M
52cdef7e4bab8bd67529ba11,Bullhorn,enterprise,On Demand Recruiting Software,42.35198,-71.047739,2001,$27.5M
52cdef7e4bab8bd67529ba14,Panasas,network_hosting,High Performance Data Storage,37.5505578,-122.0637143,2000,$65.2M
52cdef7e4bab8bd67529ba14,Panasas,network_hosting,High Performance Data Storage,40.4478454,-80.0205815,2000,$65.2M
52cdef7e4bab8bd67529ba12,CoreOptics,network_hosting,Optical Network,49.4855019,11.1234719,2001,$89.5M
52cdef7e4bab8bd67529ba12,CoreOptics,network_hosting,Optical Network,48.8019712,9.0728671,2001,$89.5M
52cdef7e4bab8bd67529ba12,CoreOptics,network_hosting,Optical Network,37.395931,-121.927357,2001,$89.5M
52cdef7e4bab8bd67529ba1a,Servo Software,software,Wireless software provider,37.552262,-122.292146,2008,$3.01M
52cdef7e4bab8bd67529ba1f,Worky,web,Online Job skills profile,53.344104,-6.2674937,2008,$0
52cdef7e4bab8bd67529ba20,NetroStar,ecommerce,Web Design Miami,25.7922516,-80.1892904,2001,$0
52cdef7e4bab8bd67529ba20,NetroStar,ecommerce,Web Design Miami,25.7922516,-80.1892904,2001,$0
52cdef7e4bab8bd67529ba2f,Nextstop,web,Local/Travel recommendations,37.7710177,-122.4025976,2009,$0
52cdef7e4bab8bd67529ba42,Varsity Outreach,web,Facebook Apps for Colleges,38.93097,-77.036972,2008,$0
52cdef7e4bab8bd67529ba3b,Diamantea,software,Innovative Web Selling Tools,37.5186215,15.0916839,2004,$0
52cdef7e4bab8bd67529ba48,Harvest,enterprise,Online invoicing and time tracking,40.7196275,-73.9986592,2006,$0
52cdef7e4bab8bd67529ba4e,Graticle,design,WordPress Custom Website Design,45.7968414,-122.6931439,2009,$0
52cdef7e4bab8bd67529ba4d,ArcTouch,mobile,mobile app development company,37.779868,-122.392343,2008,$0
52cdef7e4bab8bd67529ba54,ColdLight Solutions,software,SaaS-based Prescriptive Intelligence,40.075096,-75.42402,2007,$11M
52cdef7e4bab8bd67529ba59,HobbyAdda,web,Hobby Sharing Platform,28.635308,77.22496,2009,$0
52cdef7e4bab8bd67529ba58,SproutBox,other,invests talent in startups,39.164287,-86.526904,2008,$1.02M
52cdef7e4bab8bd67529ba62,Sagacious Softwares,ecommerce,SEO and Web Designing,35.201649,-106.607947,2002,$0
52cdef7e4bab8bd67529ba61,bwired,software,Web Design & Web Development Company,-37.857674,145.037319,2000,$0
52cdef7e4bab8bd67529ba5d,EverSpin Technologies,manufacturing,Integrated Magnetic Products,33.3253347,-111.8591619,2003,$41.8M
52cdef7e4bab8bd67529ba70,Vital Networks,network_hosting,Small Business IT Outsourcing,38.553638,-121.376407,2005,$0
52cdef7e4bab8bd67529ba70,Vital Networks,network_hosting,Small Business IT Outsourcing,37.901864,-122.313673,2005,$0
52cdef7e4bab8bd67529ba70,Vital Networks,network_hosting,Small Business IT Outsourcing,42.5488907,-70.9522541,2005,$0
52cdef7e4bab8bd67529ba73,SiS Survey,software,Create free surveys and polls,-34.6218462,-58.4236842,2008,$0
52cdef7e4bab8bd67529ba60,Fotomoto,ecommerce,Sell photos online on your website,37.7795014,-122.3948712,2008,$1.82M
52cdef7e4bab8bd67529ba7d,Pikkoo,mobile,YouTube of mobile personalization,65.0127875,25.470902,2009,$0
52cdef7e4bab8bd67529ba74,Trancos,advertising,Advertising Agency,37.488336,-122.217964,1999,$0
52cdef7e4bab8bd67529ba7e,OCTALINE,web,Lead Generation Services,48.8964115,2.2863338,2009,$0
52cdef7e4bab8bd67529ba77,SkyFuel,cleantech,Solar Parabolic Trough Manufacturerr,39.862942,-105.206509,2007,$17M
52cdef7e4bab8bd67529ba89,ASPgems,software,Agile Software Develop.Ruby on Rails,40.4165967,-3.6992667,2006,$0
52cdef7e4bab8bd67529ba7f,InnerWireless,mobile,Wireless Internet Provider,32.97112,-96.705125,1999,$25M
52cdef7e4bab8bd67529ba85,Moogo,web,Websites made simple...for everyone.,60.1759901,24.8004316,2007,$0
52cdef7e4bab8bd67529ba96,Owngig,games_video,fan powered gig platform,39.39615,22.76303,2008,$0
52cdef7e4bab8bd67529ba99,MedCity News,news,Medical industry news service,41.5091257,-81.6089873,2008,$310k
52cdef7e4bab8bd67529ba9e,Book'd,software,Online Booking and Invoicing,38.9569894,-92.3227556,2009,$0
52cdef7e4bab8bd67529bab1,makandra,software,Ruby on Rails Web Development Shop,48.3400291,10.9059804,2009,$0
52cdef7e4bab8bd67529baab,RedBrick Health,health,Health insurance,44.9733258,-93.2714719,2006,$39.2M
52cdef7e4bab8bd67529bab6,VFM Leonardo,advertising,Online Visual Merchandising for Hotels,43.6478154,-79.393037,2000,$13.4M
52cdef7e4bab8bd67529babd,Eco-Rate,web,Product Comparison Website,47.715013,-122.320283,2009,$0
52cdef7e4bab8bd67529baba,Eglue Business Technologies,software,Customer Interaction Management Software,40.736222,-74.02977,2001,$27M
52cdef7e4bab8bd67529baba,Eglue Business Technologies,software,Customer Interaction Management Software,51.5115309,-0.1392765,2001,$27M
52cdef7e4bab8bd67529bac1,Breakaway Communications,public_relations,full service technology PR ,40.73998,-73.9907472,2004,$0
52cdef7e4bab8bd67529bac1,Breakaway Communications,public_relations,full service technology PR ,37.782862,-122.392342,2004,$0
52cdef7e4bab8bd67529bac1,Breakaway Communications,public_relations,full service technology PR ,51.5755277,-0.1379199,2004,$0
52cdef7e4bab8bd67529bab9,eMeter,cleantech,Energy meter data management,37.560781,-122.284114,1999,$68.8M
52cdef7e4bab8bd67529babe,VKernel Corporation,software,virtualization management software,42.3497366,-71.0491901,2007,$7M
52cdef7e4bab8bd67529bac9,Contenture,ecommerce,Subscription-based monetization network,45.523875,-122.670399,2009,$0
52cdef7e4bab8bd67529bacb,Cowrite,other,Crowdsourced movie scripts,40.7679235,-73.9836019,2008,$0
52cdef7e4bab8bd67529bad2,AllClear ID,security,Alert Network,30.2708829,-97.7418001,2004,$9.3M
52cdef7e4bab8bd67529bace,Uplogix,enterprise,Remote management solution,30.3752527,-97.7815663,2003,$42.8M
52cdef7e4bab8bd67529bad1,Mobidia Technology,mobile,Mobile Data Solutions,49.1859246,-123.1072471,2004,$16.1M
52cdef7e4bab8bd67529bac7,Shareaholic,web,content sharing and discovery platform,42.3647559,-71.1032591,2009,$5.46M
52cdef7e4bab8bd67529bad8,"Dance Channel TV, Inc",games_video,Online TV Network,34.1658804,-118.3637264,2008,$0
52cdef7e4bab8bd67529bada,Live2Support,software,Live Chat Software Application,40.7488761,-73.9815793,2003,$0
52cdef7e4bab8bd67529badd,NewServers,network_hosting,Bare Metal Cloud,26.2031094,-80.1550199,2007,$0
52cdef7e4bab8bd67529badb,BUSINEO,web,Community platform for business contact,48.8208454,2.2497852,2007,$0
52cdef7e4bab8bd67529bade,Statugle,web,Interactive Statistical Database,41.9205483,-87.6531805,2009,$0
52cdef7e4bab8bd67529bae5,StreamTheWorld,games_video,Streaming services for broadcasters,45.4961227,-73.5767499,2005,$0
52cdef7e4bab8bd67529bae5,StreamTheWorld,games_video,Streaming services for broadcasters,46.5206291,6.6328274,2005,$0
52cdef7e4bab8bd67529baec,Remodel Connect,other,Remodeling Project Quotes,39.5633544,-104.8571368,2009,$0
52cdef7e4bab8bd67529baf1,SpinalMotion,biotech,degenerative disc disease treaments,37.406621,-122.108719,2004,$500k
52cdef7e4bab8bd67529baf1,SpinalMotion,biotech,degenerative disc disease treaments,38.843468,-77.306808,2004,$500k
52cdef7e4bab8bd67529baea,Glympse,messaging,Location Sharing Service,47.6220245,-122.3350847,2008,$7.5M
52cdef7e4bab8bd67529baf3,MergeOptics,public_relations,Fiber Optics Components,52.5836506,13.2855038,2000,$8.26M
52cdef7e4bab8bd67529baf7,GeoDigm,biotech,dental restoration,44.8519606,-93.5626919,2003,$0
52cdef7e4bab8bd67529baf4,Bradford Networks,security,Secure network access,43.214611,-71.49001,1999,$13M
52cdef7e4bab8bd67529baf8,Sand 9,mobile,Nano-resonator Technology,42.3488891,-71.1068046,2007,$70.2M
52cdef7e4bab8bd67529bb0e,Specialty Capital,consulting,Distressed Investing,33.577569,-78.999391,2003,$0
52cdef7e4bab8bd67529bb0e,Specialty Capital,consulting,Distressed Investing,33.6889,-78.8867,2003,$0
52cdef7e4bab8bd67529bb12,Port City Color Copy,other,"Printing, Wilmington NC",34.225933,-77.924172,2008,$0
52cdef7e4bab8bd67529bb07,QD Vision,nanotech,Nanotechnology product company,42.3678629,-71.1998364,2004,$78M
52cdef7e4bab8bd67529bb0d,Razorsight,software,Telecom Network Optimization,38.872668,-77.367981,2001,$34M
52cdef7e4bab8bd67529bb0c,SensorLogic,enterprise,Half the work. All the profit,32.958634,-96.823641,2002,$19M
52cdef7e4bab8bd67529bb13,DP7 Digital,software,Widgets and Apps for Web 2.0 and Mobile,-23.5815208,-46.6773686,2009,$100k
52cdef7e4bab8bd67529bb13,DP7 Digital,software,Widgets and Apps for Web 2.0 and Mobile,-27.5995476,-48.5483418,2009,$100k
52cdef7e4bab8bd67529bb19,Avatron Software,mobile,Mobile Productivity App Developer,45.619318,-122.544532,2008,$0
52cdef7e4bab8bd67529bb1a,First Coverage,software,Financial Services Software,43.6878093,-79.3958388,2005,$14M
52cdef7e4bab8bd67529bb1a,First Coverage,software,Financial Services Software,42.356931,-71.053991,2005,$14M
52cdef7e4bab8bd67529bb1d,TxVia,finance,Processing for network-based payments,40.753881,-73.978852,2006,$55.4M
52cdef7e4bab8bd67529bb1c,Firm58,software,Financial Services Software,41.879641,-87.6425816,2005,$19.2M
52cdef7e4bab8bd67529bb1c,Firm58,software,Financial Services Software,40.766734,-73.988265,2005,$19.2M
52cdef7e4bab8bd67529bb25,Flixxy,games_video,The  Best Videos  on the  Net,27.972364,-82.800333,2010,$0
52cdef7e4bab8bd67529bb28,Rank Explosion,search,The Search Engine Optimization Company,27.927025,-81.607259,2008,$0
52cdef7e4bab8bd67529bb26,RequestFill,network_hosting,IT service review site,37.396586,-121.928619,2007,$0
52cdef7e4bab8bd67529bb29,Emmaus Designs,other,Professional Affordable Web Design,27.927025,-81.607259,2001,$0
52cdef7e4bab8bd67529bb2a,Minyanville,web,Financial News Provider,40.755635,-73.971509,2001,$2.2M
52cdef7e4bab8bd67529bb35,DataFeedScripts,software,Developing web applications for affiliat,48.9423947,-122.4544302,2007,$0
52cdef7e4bab8bd67529bb30,Magnifi Online,advertising,Internet Advertising Agency,32.7845701,-117.1283599,2006,$0
52cdef7e4bab8bd67529bb36,Linguos,web,"multilingual, non-English web search",37.352313,-121.967982,2006,$0
52cdef7e4bab8bd67529bb51,Pixorial,web,Photo & Video Sharing Platform,39.577565,-104.879674,2007,$0
52cdef7e4bab8bd67529bb54,Tellme,mobile,Voice Recognition Technology,37.396062,-122.084505,1999,$6M
52cdef7e4bab8bd67529bb5d,AppNinjas,mobile,Financial iPhone Apps,37.7983181,-122.4000032,2009,$0
52cdef7e4bab8bd67529bb64,Senscient,manufacturing,Gas detection products,29.5399005,-95.064003,2004,$5.6M
52cdef7e4bab8bd67529bb68,quimica_visual,web,Storytelling website,41.3723033,2.1560753,2007,$0
52cdef7e4bab8bd67529bb62,Zetta,enterprise,Enterprise-grade Online Backup,37.414407,-122.016499,2007,$42.2M
52cdef7e4bab8bd67529bb6b,Wetoku,public_relations,Video Chat Interview Service,37.5009759,127.0373502,2009,$0
52cdef7e4bab8bd67529bb60,Tigo Energy,cleantech,Solar installations,37.2612396,-121.9594672,2007,$79.8M
52cdef7e4bab8bd67529bb6d,InSite Wireless,mobile,Telecom Infrastructure,38.807106,-77.041818,2000,$26M
52cdef7e4bab8bd67529bb76,JamesList,ecommerce,The world's Luxury Marketplace,59.3334808,18.0813105,2008,$0
52cdef7e4bab8bd67529bb76,JamesList,ecommerce,The world's Luxury Marketplace,36.5099367,-4.8863523,2008,$0
52cdef7e4bab8bd67529bb78,JustProto,software,network and desktop app prototyper,54.520135,18.5416342,2009,$0
52cdef7e4bab8bd67529bb81,NecesCity,web,Men's Lifestyle,22.334148,114.150564,2008,$0
52cdef7e4bab8bd67529bb7d,BetterTrades,web,Stock Market Education Company,33.939181,-84.134047,2001,$0
52cdef7e4bab8bd67529bb86,Rhapso,software,Packaging Software Developer,48.7191043,2.2639015,2000,$11M
52cdef7e4bab8bd67529bb82,Redfern Integrated Optics,cleantech,Optical Transmitters Developer  ,37.380364,-121.9823779,2005,$25.9M
52cdef7e4bab8bd67529bb8d,ContinuumGlobal,other,Online Marketing Technology Services,37.7824672,-122.3942549,2003,$0
52cdef7e4bab8bd67529bb8d,ContinuumGlobal,other,Online Marketing Technology Services,30.7333148,76.7794179,2003,$0
52cdef7e4bab8bd67529bb8c,ConsultantForce,public_relations,Lead Generation Service Provider,39.59659,-104.803213,2009,$0
52cdef7e4bab8bd67529bb95,Agency Browser,advertising,Agency connection company,-34.103392,150.804956,2008,$0
52cdef7e4bab8bd67529bb96,Fan,consulting,smart software solutions,-37.9924155,-57.5538238,2009,$0
52cdef7e4bab8bd67529bb83,DoubleVerify,advertising,"Ad Verification, Viewability",40.6454932,-73.9451011,2008,$49.5M
52cdef7e4bab8bd67529bb99,BuduWare Machines,network_hosting,Innovative IT solutions for yout busines,40.7638764,-73.8713099,2007,$0
52cdef7e4bab8bd67529bb8a,Illumitex,hardware,LED Technology Innovator,30.239294,-97.838813,2005,$54.4M
52cdef7e4bab8bd67529bb9c,Marketcetera,software,Open Source Automated Trading Platform,37.788864,-122.4008487,2006,$4M
